id,text,labels,group,split,mp3_path
1350,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 146-175 seconds.,drums|synth|weird,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-146-175.mp3
1351,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 175-204 seconds.,drums,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-175-204.mp3
1352,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 204-233 seconds.,guitar|ambient,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-204-233.mp3
1353,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 233-262 seconds.,guitar|slow|strings|violin|soft,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-233-262.mp3
1355,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 291-320 seconds.,guitar|strings|no vocals|violin,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-291-320.mp3
1356,Artist: jami sieber. Album: second sight. Track: 01 edge of my soul. Excerpt 320-349 seconds.,drums,jami sieber,train,4/jami_sieber-second_sight-01-edge_of_my_soul-320-349.mp3
1380,Artist: magnatune compilation. Album: new age and jazz. Track: 01 ehren starks the tale of room 620. Excerpt 117-146 seconds.,classical|strings|piano|cello,magnatune compilation,test,d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-117-146.mp3
1381,Artist: magnatune compilation. Album: new age and jazz. Track: 01 ehren starks the tale of room 620. Excerpt 146-175 seconds.,strings|fast|piano|cello,magnatune compilation,test,d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-146-175.mp3
1382,Artist: magnatune compilation. Album: new age and jazz. Track: 01 ehren starks the tale of room 620. Excerpt 175-204 seconds.,classical|fast|piano,magnatune compilation,test,d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-175-204.mp3
1385,Artist: magnatune compilation. Album: new age and jazz. Track: 01 ehren starks the tale of room 620. Excerpt 262-291 seconds.,piano,magnatune compilation,test,d/magnatune_compilation-new_age_and_jazz-01-ehren_starks_the_tale_of_room_620-262-291.mp3
1389,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 59-88 seconds.,electronic|fast|indian|eastern,falik,train,7/falik-elvolution-01-electric_butterfly-59-88.mp3
1390,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 88-117 seconds.,electronic|no vocals|fast|beats,falik,train,7/falik-elvolution-01-electric_butterfly-88-117.mp3
1391,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 117-146 seconds.,techno|electronic|fast|dance,falik,train,7/falik-elvolution-01-electric_butterfly-117-146.mp3
1395,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 233-262 seconds.,fast|indian,falik,train,7/falik-elvolution-01-electric_butterfly-233-262.mp3
1397,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 291-320 seconds.,drums|electronic|rock|fast|beats|synth|indian|loud|dance|eastern|modern,falik,train,7/falik-elvolution-01-electric_butterfly-291-320.mp3
1399,Artist: falik. Album: elvolution. Track: 01 electric butterfly. Excerpt 349-378 seconds.,techno|fast,falik,train,7/falik-elvolution-01-electric_butterfly-349-378.mp3
1401,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 30-59 seconds.,techno|electronic|no vocals|fast|beats,belief systems,train,b/belief_systems-eponyms-01-electro_jive-30-59.mp3
1403,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 88-117 seconds.,techno,belief systems,train,b/belief_systems-eponyms-01-electro_jive-88-117.mp3
1405,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 146-175 seconds.,techno|drums|electronic|fast|beats|synth,belief systems,train,b/belief_systems-eponyms-01-electro_jive-146-175.mp3
1408,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 233-262 seconds.,techno|electronic|fast|beats|synth,belief systems,train,b/belief_systems-eponyms-01-electro_jive-233-262.mp3
1409,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 262-291 seconds.,techno|drums|electronic|beats|synth|new age,belief systems,train,b/belief_systems-eponyms-01-electro_jive-262-291.mp3
1412,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 349-378 seconds.,techno|drums|electronic|beats,belief systems,train,b/belief_systems-eponyms-01-electro_jive-349-378.mp3
1415,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 436-465 seconds.,techno|beats,belief systems,train,b/belief_systems-eponyms-01-electro_jive-436-465.mp3
1416,Artist: belief systems. Album: eponyms. Track: 01 electro jive. Excerpt 465-494 seconds.,techno|electronic|beats,belief systems,train,b/belief_systems-eponyms-01-electro_jive-465-494.mp3
1421,Artist: trancevision. Album: lemuria. Track: 01 enertia. Excerpt 88-117 seconds.,guitar|vocals|female|loud,trancevision,train,5/trancevision-lemuria-01-enertia-88-117.mp3
1423,Artist: trancevision. Album: lemuria. Track: 01 enertia. Excerpt 146-175 seconds.,rock,trancevision,train,5/trancevision-lemuria-01-enertia-146-175.mp3
1426,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 0-29 seconds.,classical|slow|strings|violin|harpsichord|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-0-29.mp3
1430,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 117-146 seconds.,classical|strings|violin|harpsichord,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-117-146.mp3
1431,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 146-175 seconds.,classical|strings|violin|harpsichord,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-146-175.mp3
1433,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 204-233 seconds.,classical|strings|violin|harpsichord,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-204-233.mp3
1439,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 378-407 seconds.,classical|strings|violin|harpsichord|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-378-407.mp3
1441,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 436-465 seconds.,classical|strings|violin|harpsichord|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-436-465.mp3
1442,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 465-494 seconds.,classical|strings|no vocals|violin|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-465-494.mp3
1443,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 494-523 seconds.,harpsichord,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-494-523.mp3
1445,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 552-581 seconds.,classical|strings|violin|harpsichord|cello|baroque,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-552-581.mp3
1446,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 581-610 seconds.,classical|strings|violin|harpsichord,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-581-610.mp3
1448,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 639-668 seconds.,classical|strings|piano|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-639-668.mp3
1450,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 697-726 seconds.,no vocals|harpsichord|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-697-726.mp3
1451,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 726-755 seconds.,classical|slow|strings|no vocals|violin|harpsichord|cello|baroque,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-726-755.mp3
1452,Artist: magnatune. Album: romantic dinner classical compilation. Track: 01 ensemble mirable from triemer six cello sonatas. Excerpt 755-784 seconds.,classical|slow|strings|violin|harpsichord|cello,magnatune,train,4/magnatune-romantic_dinner_classical_compilation-01-ensemble_mirable__from_triemer_six_cello_sonatas-755-784.mp3
1455,Artist: magnatune. Album: classical. Track: 01 ensemble sreteniye to thee we sing bulgarian chant tone legetos. Excerpt 0-29 seconds.,male,magnatune,val,c/magnatune-classical-01-ensemble_sreteniye_to_thee_we_sing_bulgarian_chant_tone_legetos-0-29.mp3
1456,Artist: magnatune. Album: classical. Track: 01 ensemble sreteniye to thee we sing bulgarian chant tone legetos. Excerpt 30-59 seconds.,male|opera|choir|chanting,magnatune,val,c/magnatune-classical-01-ensemble_sreteniye_to_thee_we_sing_bulgarian_chant_tone_legetos-30-59.mp3
1457,Artist: magnatune. Album: classical. Track: 01 ensemble sreteniye to thee we sing bulgarian chant tone legetos. Excerpt 59-88 seconds.,slow|male|choir|chanting,magnatune,val,c/magnatune-classical-01-ensemble_sreteniye_to_thee_we_sing_bulgarian_chant_tone_legetos-59-88.mp3
1458,Artist: magnatune. Album: classical. Track: 01 ensemble sreteniye to thee we sing bulgarian chant tone legetos. Excerpt 88-117 seconds.,opera|no beat,magnatune,val,c/magnatune-classical-01-ensemble_sreteniye_to_thee_we_sing_bulgarian_chant_tone_legetos-88-117.mp3
1462,Artist: cargo cult. Album: alchemy. Track: 01 entry. Excerpt 30-59 seconds.,techno|electronic|fast|synth,cargo cult,train,b/cargo_cult-alchemy-01-entry-30-59.mp3
1463,Artist: cargo cult. Album: alchemy. Track: 01 entry. Excerpt 59-88 seconds.,techno|electronic|no vocals|fast|synth,cargo cult,train,b/cargo_cult-alchemy-01-entry-59-88.mp3
1464,Artist: cargo cult. Album: alchemy. Track: 01 entry. Excerpt 88-117 seconds.,techno|drums|electronic|beats|synth|modern|electric,cargo cult,train,b/cargo_cult-alchemy-01-entry-88-117.mp3
1469,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 0-29 seconds.,classical|violin|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-0-29.mp3
1470,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 30-59 seconds.,classical|slow|strings|violin|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-30-59.mp3
1471,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 59-88 seconds.,classical|strings|violin|flute|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-59-88.mp3
1473,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 117-146 seconds.,classical|slow|strings|no vocals|violin|quiet|flute,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-117-146.mp3
1474,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 146-175 seconds.,classical|strings|fast|violin|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-146-175.mp3
1475,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 175-204 seconds.,classical|slow|strings|soft|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-175-204.mp3
1478,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 262-291 seconds.,classical|strings|violin,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-262-291.mp3
1480,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 320-349 seconds.,classical|violin,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-320-349.mp3
1481,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 349-378 seconds.,classical,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-349-378.mp3
1483,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 407-436 seconds.,classical|strings|cello|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-407-436.mp3
1484,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 436-465 seconds.,classical,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-436-465.mp3
1485,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 465-494 seconds.,orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-465-494.mp3
1488,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 552-581 seconds.,classical|strings|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-552-581.mp3
1490,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 610-639 seconds.,classical|strings|no vocals|violin|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-610-639.mp3
1491,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 639-668 seconds.,classical|slow|strings|violin|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-639-668.mp3
1492,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 668-697 seconds.,classical|violin|quiet|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-668-697.mp3
1493,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 697-726 seconds.,classical|strings|violin|flute|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-697-726.mp3
1496,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 784-813 seconds.,classical,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-784-813.mp3
1497,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 813-842 seconds.,classical|strings|fast|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-813-842.mp3
1498,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 842-871 seconds.,orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-842-871.mp3
1502,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 958-987 seconds.,classical|strings|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-958-987.mp3
1503,Artist: philharmonia baroque. Album: beethoven symphonies no 3 eroica and no 8. Track: 01 eroica 1st. Excerpt 987-1016 seconds.,classical|orchestra,philharmonia baroque,train,b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-01-eroica_1st-987-1016.mp3
