id,text,labels,group,split,genre_top,subset
45550,"Track: Crimes. Artist: Occult Detective Club. Album: Live on WFMU's Three-Chord Monte with Joe Belock 3/17/11. From Denton, Texas. Tags: occult detective club.",Punk|Rock,Occult Detective Club,train,Rock,medium
45551,"Track: Their Walls Around Us (and) Sad Kids. Artist: Occult Detective Club. Album: Live on WFMU's Three-Chord Monte with Joe Belock 3/17/11. From Denton, Texas. Tags: occult detective club.",Punk|Rock,Occult Detective Club,train,Rock,medium
45610,"Track: Loading. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45611,"Track: Diego. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45612,"Track: Ro- or Nanobot, who cares?. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45613,"Track: GTG. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45614,"Track: For Robots. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45615,"Track: Guru Meditation. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45616,"Track: Synthetisator. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45617,"Track: Herz Aus Gold. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45618,"Track: Electric People. Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45619,"Track: Robot Or Nanobot ? (remix by Low Bit Revolte). Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45620,"Track: For Robots Friendly Floater Mix (remixed by Rico Zerone). Artist: Tom Woxom. Album: Robot. Tags: gameboy, amiga 500, 8bit, chiptune, micromusic, tom woxom.",Chiptune|Chip Music|Electronic,Tom Woxom,test,Electronic,medium
45921,Track: August. Artist: Violence and the Sacred. Album: Peak the Source Vol.1. Tags: violence and the sacred.,Avant-Garde|Experimental|Electroacoustic,Violence and the Sacred,test,Experimental,medium
45934,Track: Melancholic Depression. Artist: Rune Martinsen. Album: Peak the Source Vol.1. Tags: rune martinsen.,Avant-Garde|Experimental|Electroacoustic,Rune Martinsen,test,Experimental,small
45941,"Track: Soul Eater Codex. Artist: Vladimír Hirsch. Album: Peak the Source Vol.1. From Czechia. Tags: czechia, vladimr hirsch, integrated music, experimental, sound art, electroacoustic, contemporary classical, industrial, avant-garde.",Avant-Garde|Experimental|Electroacoustic,Vladimír Hirsch,train,Experimental,small
45953,Track: Quickly Broken At Leisure. Artist: Dada Action Group. Album: Peak the Source Vol.1. Tags: dada action group.,Avant-Garde|Experimental|Electroacoustic,Dada Action Group,val,Experimental,medium
45964,"Track: Blue Dust. Artist: James Irwin. Album: Bad Panda #75. From Montreal, Canada. Tags: james irwin.",Indie-Rock|Rock,James Irwin,train,Rock,medium
45972,"Track: Waves of Simplicity. Artist: Jared C. Balogh. Album: Peak the Source Vol.2. From Bethlehem, Pennsylvania U.S.A.. Tags: trans atlantic rage, intuitive improvisation, music for video, improvised, improvisation, wombnet, the allentown ocean good times band, modern composition, hot pocket dingleberry disease, headphonica, beats, electronic.",Avant-Garde|Experimental|Electroacoustic,Jared C. Balogh,train,Experimental,medium
45980,Track: We are Americans. Artist: Lauris. Album: Peak the Source Vol.2. Tags: lauris.,Avant-Garde|Experimental|Electroacoustic,Lauris,test,Experimental,medium
46005,Track: Acidplunderjazz. Artist: Ben Presto. Album: Peak the Source Vol.2. Tags: ben presto.,Avant-Garde|Experimental|Electroacoustic,Ben Presto,train,Experimental,medium
46007,"Track: The Chrome Suicide. Artist: The Implicit Order. Album: Peak the Source Vol.2. From Foothills of the Appalachain Mountains United States. Tags: surrism-phonoethics, the implicit order.",Avant-Garde|Experimental|Electroacoustic,The Implicit Order,test,Experimental,medium
46008,"Track: From the aquarium. Artist: Philippe Petit. Album: Peak the Source Vol.2. From Marseille, France. Tags: philippe petit.",Avant-Garde|Experimental|Electroacoustic,Philippe Petit,train,Experimental,medium
46011,Track: Drunk Butterfly at the Insectorium. Artist: PAS. Album: Peak the Source Vol.2. Tags: pas.,Avant-Garde|Experimental|Electroacoustic,PAS,train,Experimental,medium
46012,"Track: SUD (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46013,"Track: I Blame Myself (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46014,"Track: You Gotta Lose (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46015,"Track: New August (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46016,"Track: Widow Of My Dreams (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46017,"Track: Pine On (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46018,"Track: Everything Looks Better In The Sun (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46019,"Track: Milk Cow Blues (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46020,"Track: I Can't Lose (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46021,"Track: No Fly List (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46022,"Track: Standards (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46023,"Track: Killer (Caledonia Lounge, 2011). Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46024,"Track: Beggin' Dogs. Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,small
46025,"Track: Talking To The Dog. Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46026,"Track: I Want Results. Artist: Obits. Album: Live at Caledonia Lounge 3/21/2011. From Brooklyn, NY. Tags: obits, american, sohrab habibion, alexis fleisig, rick froberg, rock, greg simpson.",Post-Punk|Rock|Garage|Punk,Obits,train,Rock,medium
46028,"Track: opening the 2nd chakra. Artist: Kristus Kut. Album: Peak the Source Vol.3. From Breda, Noord-Brabant Niederlande. Tags: surrism-phonoethics, kristus kut.",Avant-Garde|Experimental|Electroacoustic,Kristus Kut,train,Experimental,medium
46029,Track: Lens. Artist: Ama. Album: Peak the Source Vol.3. Tags: ama.,Avant-Garde|Experimental|Electroacoustic,Ama,val,Experimental,medium
46043,"Track: Florence and the Machine. Artist: Ergo Phizmiz. Album: Peak the Source Vol.3. From Bridport, UK. Tags: ergo phizmiz, surrism-phonoethics.",Avant-Garde|Experimental|Electroacoustic,Ergo Phizmiz,train,Experimental,small
46048,Track: Redevolution : A Spirit Haunts This Island Earth. Artist: Temple Music. Album: Peak the Source Vol.3. Tags: temple music.,Avant-Garde|Experimental|Electroacoustic,Temple Music,test,Experimental,medium
46054,Track: The Five Golden Rules of Facebook. Artist: Matthew Sforcina. Album: Peak the Source Vol.3. Tags: matthew sforcina.,Avant-Garde|Experimental|Electroacoustic,Matthew Sforcina,train,Experimental,medium
46058,Track: Scene From A Forest Height. Artist: The Noisettes. Album: Peak the Source Vol.3. Tags: the noisettes.,Avant-Garde|Experimental|Electroacoustic,The Noisettes,train,Experimental,small
46059,Track: heads. Artist: K.O.B. Album: Peak the Source Vol.3. Tags: kob.,Avant-Garde|Experimental|Electroacoustic,K.O.B,train,Experimental,medium
46063,Track: Signal Grace. Artist: OWL BRAIN ATLAS. Album: Peak the Source Vol.3. Tags: owl brain atlas.,Avant-Garde|Experimental|Electroacoustic,OWL BRAIN ATLAS,train,Experimental,medium
46064,"Track: ""Jazz Stück"". Artist: Erik Holz aus Plastik & Kommissar Hjuler. Album: Peak the Source Vol.3. Tags: erik holz aus plastik kommissar hjuler.",Avant-Garde|Experimental|Electroacoustic,Erik Holz aus Plastik & Kommissar Hjuler,train,Experimental,medium
46065,Track: Ludus V. Artist: Richard Lainhart. Album: Peak the Source Vol.3. Tags: richard lainhart.,Avant-Garde|Experimental|Electroacoustic,Richard Lainhart,train,Experimental,medium
46066,"Track: daRundada Sys. Artist: suRRism. Album: Peak the Source Vol.3. From Offenbach, Capitol of Nothing. Tags: surrism, frater surrallee, undress beton, caballe voltage, surrism-phonoethics, proretroarticularrism.",Avant-Garde|Experimental|Electroacoustic,suRRism,train,Experimental,medium
46067,Track: off. Artist: MaCu. Album: Peak the Source Vol.3. Tags: macu.,Avant-Garde|Experimental|Electroacoustic,MaCu,test,Experimental,medium
46068,Track: 378. Artist: Catalyst Fantasy. Album: Peak the Source Vol.3. Tags: catalyst fantasy.,Avant-Garde|Experimental|Electroacoustic,Catalyst Fantasy,train,Experimental,small
46069,Track: Giorno Sonoro. Artist: Patrizia Oliva. Album: Peak the Source Vol.3. Tags: patrizia oliva.,Avant-Garde|Experimental|Electroacoustic,Patrizia Oliva,train,Experimental,medium
46071,"Track: Casual Sound Designer (light version). Artist: Bacalao. Album: Casual Graphic Designer. From La Chaux-de-Fonds, Switzerland. Tags: fidget, electronica, micromusic, electronica, electro, idm, micro, bacalao, breaks.",House|Electronic,Bacalao,train,Electronic,medium
46072,"Track: Casual Beats. Artist: Bacalao. Album: Casual Graphic Designer. From La Chaux-de-Fonds, Switzerland. Tags: fidget, electronica, micromusic, electronica, electro, idm, micro, bacalao, breaks.",House|Electronic,Bacalao,train,Electronic,medium
46073,"Track: Casual Sound Designer (Wings of Love version). Artist: Bacalao. Album: Casual Graphic Designer. From La Chaux-de-Fonds, Switzerland. Tags: fidget, electronica, micromusic, electronica, electro, idm, micro, bacalao, breaks.",House|Electronic,Bacalao,train,Electronic,medium
46074,"Track: El Contesto (EP edit). Artist: Bacalao. Album: Casual Graphic Designer. From La Chaux-de-Fonds, Switzerland. Tags: fidget, electronica, micromusic, electronica, electro, idm, micro, bacalao, breaks.",House|Electronic,Bacalao,train,Electronic,medium
46075,"Track: Casual Graphic Designer (helvetica extended mix). Artist: Bacalao. Album: Casual Graphic Designer. From La Chaux-de-Fonds, Switzerland. Tags: fidget, electronica, micromusic, electronica, electro, idm, micro, bacalao, breaks.",House|Electronic,Bacalao,train,Electronic,medium
46078,Track: Jogja Istimewa. Artist: Ki Jarot. Album: Jogja Istimewa. Tags: ki jarot.,Hip-Hop,Ki Jarot,train,Hip-Hop,small
46079,"Track: Bambu Runcing. Artist: Zoo. Album: Jogja Istimewa. From Yogyakarta, Indonesia. Tags: zoo.",Experimental,Zoo,train,Experimental,small
46080,Track: Klub S.A.. Artist: DOM 65. Album: Jogja Istimewa. Tags: dom 65.,Punk|Rock|Metal,DOM 65,test,Rock,medium
46083,Track: Train Song. Artist: Federale. Album: DIX: Dead Bees label sampler #10. Tags: federale.,Rock,Federale,train,Rock,medium
46084,Track: Drop Your Eyes. Artist: The Rusty Bells. Album: DIX: Dead Bees label sampler #10. Tags: the rusty bells.,Rock,The Rusty Bells,train,Rock,medium
46085,Track: Sun. Artist: The Dalai Lama Rama Fa Fa Fa. Album: DIX: Dead Bees label sampler #10. Tags: the dalai lama rama fa fa fa.,Rock,The Dalai Lama Rama Fa Fa Fa,train,Rock,medium
46086,"Track: Floor. Artist: Ostrich Tuning. Album: DIX: Dead Bees label sampler #10. From Toronto, Canada. Tags: ostrich tuning.",Rock|Shoegaze,Ostrich Tuning,train,Rock,medium
46087,Track: Take No Prisoners. Artist: Alone in 1982. Album: DIX: Dead Bees label sampler #10. Tags: alone in 1982.,Indie-Rock|Rock,Alone in 1982,test,Rock,medium
46088,Track: Revenge Of The Nerds. Artist: Call Me Loretta. Album: DIX: Dead Bees label sampler #10. Tags: call me loretta.,Rock,Call Me Loretta,train,Rock,medium
46089,Track: Heaven Haze. Artist: Cotton Club. Album: DIX: Dead Bees label sampler #10. Tags: cotton club.,Rock,Cotton Club,train,Rock,medium
46091,Track: Starlight. Artist: Pete International Airport. Album: DIX: Dead Bees label sampler #10. Tags: pete international airport.,Rock,Pete International Airport,test,Rock,medium
46100,Track: Anytime. Artist: The Cobblestones. Album: DIX: Dead Bees label sampler #10. Tags: the cobblestones.,Rock,The Cobblestones,val,Rock,medium
46135,"Track: Deadweight. Artist: Batillus. Album: Live at WFMU on Diane's Kamikaze Fun Machine, March 29th 2011. From Brooklyn, NY. Tags: batillus.",Rock|Loud-Rock|Noise-Rock|Metal,Batillus,train,Rock,medium
46136,"Track: What Heart. Artist: Batillus. Album: Live at WFMU on Diane's Kamikaze Fun Machine, March 29th 2011. From Brooklyn, NY. Tags: batillus.",Rock|Loud-Rock|Noise-Rock|Metal,Batillus,train,Rock,medium
46137,"Track: Cast. Artist: Batillus. Album: Live at WFMU on Diane's Kamikaze Fun Machine, March 29th 2011. From Brooklyn, NY. Tags: batillus.",Rock|Loud-Rock|Noise-Rock|Metal,Batillus,train,Rock,medium
46144,"Track: First Time. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46145,"Track: Don't Know. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46146,"Track: Treading Water. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46147,"Track: Reaper. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46148,"Track: Not Another Follower. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46149,"Track: Nerve Of People. Artist: Soft Circle. Album: Live at WFMU on Marty McSorley's Show, March 22nd 2011. From New York City. Tags: soft circle.",Post-Rock|Rock,Soft Circle,train,Rock,medium
46157,Track: over and under. Artist: Antiphon. Album: fall n; rise n+1. Tags: antiphon.,Electronic,Antiphon,train,Electronic,small
46158,Track: slow motion. Artist: Earsmack. Album: fall n; rise n+1. Tags: earsmack.,Electronic,Earsmack,train,Electronic,small
